global_idx,set,orgi_index,true_label,pred_label,top1_prob
50298,test,298,43,43,0.27584409713745117
58117,test,8117,74,72,0.2759273648262024
54436,test,4436,7,18,0.2759658098220825
56581,test,6581,50,65,0.27619263529777527
53084,test,3084,59,47,0.27622243762016296
55977,test,5977,59,51,0.2765441834926605
33418,train,33418,59,15,0.2765989601612091
54176,test,4176,46,46,0.27666622400283813
58107,test,8107,73,27,0.27679091691970825
27793,train,27793,55,43,0.2780879735946655
31063,train,31063,45,45,0.2782643735408783
53714,test,3714,80,93,0.27855080366134644
53425,test,3425,11,98,0.2790851294994354
52465,test,2465,32,32,0.2795295715332031
56347,test,6347,44,2,0.27966970205307007
51372,test,1372,19,41,0.27993565797805786
22728,train,22728,52,52,0.27997541427612305
53150,test,3150,25,25,0.28030797839164734
59667,test,9667,96,96,0.28058597445487976
59728,test,9728,80,55,0.2807609438896179
46491,train,46491,11,98,0.2807898223400116
24976,train,24976,3,3,0.28128430247306824
57983,test,7983,46,11,0.2818011939525604
8917,train,8917,26,83,0.2818910479545593
57659,test,7659,19,19,0.2819675803184509
58844,test,8844,33,49,0.2821822166442871
53916,test,3916,4,55,0.2822985351085663
50561,test,561,43,43,0.2823581099510193
10548,train,10548,32,51,0.28247350454330444
11291,train,11291,13,89,0.2824936509132385
51791,test,1791,2,65,0.2827422618865967
13118,train,13118,97,15,0.28280606865882874
53198,test,3198,31,21,0.28312361240386963
9759,train,9759,15,65,0.28341519832611084
5144,train,5144,72,72,0.2836141288280487
54180,test,4180,11,2,0.28365474939346313
54104,test,4104,13,13,0.28370633721351624
54007,test,4007,37,17,0.283725768327713
52679,test,2679,40,84,0.2841769754886627
58630,test,8630,19,29,0.28437528014183044
52352,test,2352,50,74,0.2846549451351166
59039,test,9039,89,89,0.2846650183200836
58927,test,8927,66,3,0.2848973572254181
7920,train,7920,26,26,0.28508317470550537
54587,test,4587,62,70,0.28510135412216187
8060,train,8060,55,24,0.285256564617157
54569,test,4569,7,7,0.2852913737297058
55987,test,5987,16,16,0.28533250093460083
41216,train,41216,72,72,0.28566455841064453
57650,test,7650,97,73,0.2856850028038025
13562,train,13562,85,59,0.2858995497226715
57138,test,7138,19,72,0.28608784079551697
37273,train,37273,98,14,0.28626686334609985
20994,train,20994,45,45,0.28638556599617004
40113,train,40113,32,32,0.28641006350517273
52168,test,2168,62,5,0.2865482270717621
53480,test,3480,31,38,0.28674715757369995
19567,train,19567,91,91,0.2868730425834656
58155,test,8155,78,78,0.2870951294898987
56325,test,6325,72,74,0.2871910035610199
58330,test,8330,43,43,0.28744304180145264
59508,test,9508,32,51,0.28745749592781067
1680,train,1680,23,23,0.28768178820610046
8453,train,8453,55,24,0.28769931197166443
3296,train,3296,44,72,0.28773730993270874
55982,test,5982,74,67,0.28785088658332825
56769,test,6769,69,24,0.287919819355011
4487,train,4487,35,35,0.28807878494262695
8629,train,8629,72,72,0.28827664256095886
40566,train,40566,36,64,0.2882910966873169
19945,train,19945,15,15,0.2887077331542969
53396,test,3396,73,73,0.28872713446617126
56990,test,6990,4,4,0.2888083755970001
53637,test,3637,78,78,0.2888258695602417
9823,train,9823,27,26,0.2889120578765869
22538,train,22538,17,38,0.2889370918273926
40585,train,40585,10,28,0.2890411615371704
53087,test,3087,86,86,0.28931474685668945
53343,test,3343,6,6,0.2893975079059601
34463,train,34463,90,69,0.2895902097225189
52976,test,2976,73,49,0.2896661162376404
59996,test,9996,14,14,0.28971728682518005
30319,train,30319,60,49,0.2897550165653229
51930,test,1930,22,71,0.2897800803184509
55349,test,5349,25,25,0.28995969891548157
14316,train,14316,77,77,0.29008999466896057
54996,test,4996,99,39,0.29020124673843384
59222,test,9222,44,44,0.29047495126724243
57037,test,7037,50,50,0.29084041714668274
46869,train,46869,10,10,0.2909075915813446
52866,test,2866,16,72,0.29101476073265076
58474,test,8474,93,93,0.29104936122894287
20310,train,20310,69,3,0.29153725504875183
57984,test,7984,44,44,0.29169604182243347
17764,train,17764,89,3,0.292287141084671
59384,test,9384,92,70,0.2928566038608551
56578,test,6578,74,63,0.2928590476512909
56853,test,6853,19,19,0.29321518540382385
59870,test,9870,44,93,0.2936513125896454
47700,train,47700,55,55,0.2936769127845764
59140,test,9140,29,68,0.2941336929798126
53861,test,3861,26,77,0.29472413659095764
35081,train,35081,10,16,0.295279324054718
51973,test,1973,19,89,0.2953453063964844
50702,test,702,42,3,0.2954880893230438
50394,test,394,74,64,0.2955406606197357
52983,test,2983,32,32,0.2955585718154907
50048,test,48,75,75,0.2956015467643738
11104,train,11104,73,67,0.29562416672706604
17434,train,17434,72,27,0.29565268754959106
50521,test,521,46,46,0.2957151234149933
53408,test,3408,73,73,0.2960472106933594
53080,test,3080,87,87,0.29627344012260437
56832,test,6832,80,80,0.29690268635749817
15586,train,15586,54,54,0.29694268107414246
52685,test,2685,2,98,0.29695677757263184
39075,train,39075,72,72,0.297004759311676
46611,train,46611,12,17,0.29701855778694153
50673,test,673,6,4,0.2971969246864319
51883,test,1883,80,97,0.2972944974899292
57352,test,7352,96,96,0.29736533761024475
24008,train,24008,51,83,0.2974128723144531
57155,test,7155,32,32,0.297791451215744
42451,train,42451,3,3,0.2978907525539398
13598,train,13598,15,80,0.2982361614704132
14910,train,14910,66,38,0.29831138253211975
57874,test,7874,32,12,0.298343300819397
11732,train,11732,35,35,0.29872363805770874
41137,train,41137,11,11,0.2988019287586212
41407,train,41407,98,98,0.2989172339439392
19451,train,19451,55,55,0.2993832230567932
47629,train,47629,51,1,0.29969289898872375
59249,test,9249,91,91,0.29977092146873474
58463,test,8463,77,26,0.29982414841651917
54476,test,4476,54,54,0.29988783597946167
2432,train,2432,74,74,0.30001282691955566
53286,test,3286,20,20,0.3001057207584381
59914,test,9914,42,89,0.3002282679080963
13863,train,13863,75,3,0.30031540989875793
50055,test,55,32,98,0.3005203306674957
57333,test,7333,15,29,0.3005448877811432
52955,test,2955,81,13,0.30054739117622375
512,train,512,33,59,0.3006676137447357
52555,test,2555,93,72,0.3006957471370697
3539,train,3539,92,92,0.3007549047470093
27321,train,27321,29,29,0.30082327127456665
18966,train,18966,47,96,0.30102553963661194
52982,test,2982,30,91,0.30107536911964417
5802,train,5802,2,11,0.30107995867729187
57084,test,7084,63,2,0.3011755347251892
58692,test,8692,18,18,0.30121996998786926
24620,train,24620,6,45,0.3012256324291229
53124,test,3124,54,62,0.3013397753238678
55553,test,5553,60,33,0.3014833629131317
40871,train,40871,25,5,0.3015134036540985
57780,test,7780,40,25,0.30171263217926025
55653,test,5653,79,79,0.3018912672996521
58343,test,8343,2,98,0.30205440521240234
57620,test,7620,74,95,0.30229005217552185
52870,test,2870,98,72,0.3023013770580292
59780,test,9780,19,34,0.30240318179130554
31870,train,31870,26,26,0.3024088144302368
47201,train,47201,11,98,0.3024877905845642
50002,test,2,72,72,0.3026695251464844
57311,test,7311,12,12,0.302725225687027
56300,test,6300,75,3,0.30273598432540894
57646,test,7646,31,12,0.30301615595817566
59031,test,9031,73,30,0.3032548725605011
58816,test,8816,27,27,0.30325618386268616
11434,train,11434,6,45,0.3034985661506653
51598,test,1598,92,83,0.3037836253643036
53679,test,3679,54,26,0.3038378059864044
55805,test,5805,65,15,0.3039749562740326
55503,test,5503,55,87,0.30410462617874146
57912,test,7912,15,15,0.3041516840457916
59214,test,9214,40,96,0.30422449111938477
3555,train,3555,82,71,0.3042353391647339
55086,test,5086,21,52,0.3042586147785187
56611,test,6611,35,35,0.3045201599597931
56726,test,6726,4,74,0.3046417832374573
59077,test,9077,23,60,0.3046643137931824
54398,test,4398,96,52,0.304824560880661
54622,test,4622,14,65,0.30493924021720886
53305,test,3305,51,51,0.30515897274017334
17661,train,17661,65,3,0.30523261427879333
25083,train,25083,90,90,0.30540379881858826
50482,test,482,74,63,0.3055671453475952
2186,train,2186,17,94,0.3056615889072418
56058,test,6058,46,21,0.3059784173965454
55117,test,5117,35,2,0.30634382367134094
52498,test,2498,98,98,0.3064082860946655
55007,test,5007,40,87,0.30658695101737976
8095,train,8095,55,27,0.30658993124961853
59376,test,9376,38,38,0.30664101243019104
9612,train,9612,19,19,0.30665722489356995
49371,train,49371,45,71,0.3067198097705841
57926,test,7926,66,74,0.30676397681236267
59095,test,9095,51,38,0.3068702518939972
59798,test,9798,77,77,0.30707472562789917
3922,train,3922,84,90,0.30725497007369995
36410,train,36410,12,17,0.3072778880596161
52424,test,2424,26,93,0.30756479501724243
59368,test,9368,58,58,0.3076442778110504
38162,train,38162,69,14,0.3077373802661896
32022,train,32022,59,59,0.30791255831718445
58079,test,8079,64,65,0.3079681098461151
55560,test,5560,67,1,0.30797213315963745
13479,train,13479,77,78,0.3079766035079956
49280,train,49280,10,23,0.30801209807395935
51519,test,1519,97,98,0.3082132041454315
56775,test,6775,11,11,0.30854442715644836
54915,test,4915,4,75,0.308762788772583
57223,test,7223,5,84,0.30878204107284546
56921,test,6921,84,25,0.3089076280593872
34230,train,34230,92,16,0.3090047240257263
58442,test,8442,25,25,0.30930912494659424
56211,test,6211,37,13,0.30947914719581604
58194,test,8194,33,96,0.3095022439956665
1732,train,1732,32,32,0.3097865879535675
54352,test,4352,43,96,0.30983006954193115
55307,test,5307,78,78,0.3099222183227539
58278,test,8278,61,16,0.3100353479385376
56988,test,6988,65,61,0.3100806474685669
55195,test,5195,25,5,0.3103664517402649
26053,train,26053,87,12,0.3103731870651245
56221,test,6221,44,55,0.31037986278533936
54273,test,4273,93,65,0.31041285395622253
53699,test,3699,27,27,0.3104587495326996
8860,train,8860,23,60,0.3104592263698578
14110,train,14110,47,47,0.31047341227531433
28299,train,28299,80,55,0.31060004234313965
56996,test,6996,31,51,0.3108002841472626
52016,test,2016,36,63,0.3112407624721527
52371,test,2371,70,42,0.3112953007221222
55602,test,5602,46,45,0.3113185465335846
37066,train,37066,88,26,0.3114491105079651
56600,test,6600,50,50,0.31148794293403625
52284,test,2284,84,71,0.3120105266571045
53274,test,3274,18,68,0.3120666742324829
56546,test,6546,89,95,0.3121389150619507
54735,test,4735,54,54,0.3122366666793823
50871,test,871,40,40,0.31244778633117676
41424,train,41424,54,70,0.3125445544719696
55498,test,5498,95,72,0.31256434321403503
56814,test,6814,90,13,0.31257325410842896
55340,test,5340,45,45,0.3125820755958557
56649,test,6649,3,74,0.31261298060417175
56789,test,6789,4,51,0.3126373589038849
59568,test,9568,64,78,0.3127022087574005
50824,test,824,32,67,0.31272590160369873
54195,test,4195,55,69,0.31276199221611023
57994,test,7994,58,60,0.3127900958061218
50545,test,545,93,96,0.3133058547973633
54225,test,4225,97,72,0.31346702575683594
50225,test,225,18,18,0.31357139348983765
3705,train,3705,40,25,0.31369611620903015
53599,test,3599,11,35,0.3142103850841522
51615,test,1615,55,72,0.3142395317554474
15207,train,15207,38,38,0.31427818536758423
56838,test,6838,70,56,0.31428271532058716
50522,test,522,45,45,0.31452447175979614
57090,test,7090,84,9,0.31470900774002075
56700,test,6700,45,42,0.31491950154304504
49506,train,49506,80,44,0.3155133128166199
25833,train,25833,67,67,0.3156653940677643
57807,test,7807,95,95,0.3159489631652832
50164,test,164,30,11,0.31606146693229675
3551,train,3551,6,50,0.3161468803882599
55485,test,5485,83,53,0.31633424758911133
59771,test,9771,52,96,0.3166063129901886
54823,test,4823,96,33,0.31677520275115967
59846,test,9846,27,27,0.3169569671154022
43502,train,43502,96,83,0.31697744131088257
18120,train,18120,19,3,0.31746014952659607
20078,train,20078,4,55,0.3174620568752289
38033,train,38033,21,24,0.31746333837509155
53406,test,3406,62,62,0.3176688253879547
53191,test,3191,32,32,0.31768345832824707
57630,test,7630,91,91,0.31771180033683777
45018,train,45018,72,80,0.31780827045440674
55862,test,5862,19,43,0.31790652871131897
25970,train,25970,66,75,0.318065345287323
48780,train,48780,45,44,0.3180968165397644
25549,train,25549,26,26,0.3185538351535797
54503,test,4503,73,30,0.3186981976032257
27386,train,27386,63,1,0.3187403380870819
6896,train,6896,3,3,0.3187906742095947
42813,train,42813,10,10,0.31881484389305115
52728,test,2728,78,85,0.31882014870643616
58805,test,8805,79,79,0.31885674595832825
52721,test,2721,40,40,0.31889310479164124
57787,test,7787,51,51,0.3189164400100708
25936,train,25936,66,66,0.31895744800567627
7055,train,7055,31,31,0.3190667927265167
9068,train,9068,18,14,0.3190785050392151
30428,train,30428,33,33,0.31916067004203796
11307,train,11307,48,45,0.3192148208618164
36938,train,36938,67,67,0.3192211389541626
27504,train,27504,93,1,0.31946709752082825
50658,test,658,56,56,0.31967154145240784
59352,test,9352,36,74,0.3196764886379242
51433,test,1433,43,42,0.31971457600593567
54082,test,4082,11,11,0.31976744532585144
38034,train,38034,72,72,0.3201887309551239
58772,test,8772,27,50,0.32033267617225647
58072,test,8072,40,94,0.32070040702819824
55716,test,5716,10,10,0.3210006356239319
48894,train,48894,44,78,0.3212513029575348
51929,test,1929,65,38,0.3213132619857788
52139,test,2139,33,33,0.3213215172290802
56171,test,6171,74,93,0.3213852643966675
33579,train,33579,64,64,0.3214532732963562
57359,test,7359,2,1,0.3215661346912384
57942,test,7942,54,92,0.3216876685619354
4399,train,4399,79,7,0.3216918706893921
51743,test,1743,53,53,0.32202616333961487
59685,test,9685,37,81,0.32204169034957886
12495,train,12495,79,7,0.3223123848438263
27043,train,27043,67,30,0.32252776622772217
18602,train,18602,71,71,0.3227322995662689
55105,test,5105,55,72,0.32277050614356995
54852,test,4852,46,46,0.32279664278030396
54013,test,4013,92,25,0.32292914390563965
11256,train,11256,31,31,0.3229803740978241
50176,test,176,32,32,0.32308489084243774
58650,test,8650,67,32,0.32320284843444824
55337,test,5337,8,45,0.3233327865600586
31043,train,31043,4,38,0.3234463334083557
10484,train,10484,37,37,0.3236146569252014
59792,test,9792,45,73,0.3237539827823639
53336,test,3336,80,80,0.323887437582016
35213,train,35213,84,12,0.3239022493362427
58923,test,8923,62,62,0.3239608705043793
1398,train,1398,85,69,0.3242552578449249
50158,test,158,24,24,0.3244890570640564
51566,test,1566,52,52,0.32450929284095764
57808,test,7808,63,66,0.32472360134124756
55618,test,5618,72,3,0.3249024450778961
537,train,537,63,63,0.3250453770160675
59607,test,9607,44,96,0.32533764839172363
57417,test,7417,42,64,0.3254077434539795
55954,test,5954,74,55,0.3254544138908386
50587,test,587,12,90,0.32545995712280273
59299,test,9299,98,98,0.3256709575653076
1324,train,1324,3,3,0.3257058262825012
43719,train,43719,44,72,0.3258647918701172
55126,test,5126,2,46,0.3258996605873108
50029,test,29,70,62,0.32621005177497864
26534,train,26534,32,16,0.32646194100379944
59527,test,9527,77,3,0.32646486163139343
57553,test,7553,73,30,0.3265697658061981
34782,train,34782,35,46,0.32665643095970154
46114,train,46114,57,57,0.3266982436180115
52808,test,2808,4,27,0.32680201530456543
29051,train,29051,49,3,0.32687920331954956
54291,test,4291,12,12,0.3270060420036316
59068,test,9068,61,46,0.32705965638160706
51564,test,1564,31,31,0.32715171575546265
42928,train,42928,32,32,0.32725414633750916
55934,test,5934,26,45,0.32745909690856934
44836,train,44836,65,93,0.3276459574699402
52755,test,2755,46,11,0.32776981592178345
52170,test,2170,11,2,0.32780221104621887
57390,test,7390,86,87,0.3280467092990875
8400,train,8400,12,76,0.3281310200691223
57706,test,7706,84,10,0.32829633355140686
28837,train,28837,62,92,0.32848531007766724
35450,train,35450,83,53,0.32876452803611755
56032,test,6032,47,81,0.32886093854904175
56818,test,6818,26,78,0.3291269540786743
19085,train,19085,79,93,0.32924455404281616
46446,train,46446,46,87,0.3295719623565674
53760,test,3760,34,72,0.3296378552913666
57660,test,7660,89,90,0.32979336380958557
13619,train,13619,23,71,0.3298237919807434
15502,train,15502,27,67,0.33019623160362244
52090,test,2090,6,93,0.33037295937538147
55138,test,5138,61,61,0.3306209146976471
55312,test,5312,67,32,0.33071082830429077
33452,train,33452,12,12,0.33084455132484436
52901,test,2901,4,64,0.33091679215431213
21300,train,21300,32,15,0.33092042803764343
52969,test,2969,73,30,0.3310006558895111
50121,test,121,10,65,0.3312646746635437
40767,train,40767,27,27,0.33130383491516113
58090,test,8090,9,86,0.33138251304626465
50466,test,466,33,33,0.33138442039489746
33059,train,33059,19,3,0.33142009377479553
52506,test,2506,96,96,0.331455796957016
33507,train,33507,32,11,0.331548273563385
51912,test,1912,80,55,0.3315592110157013
59825,test,9825,80,38,0.33171719312667847
54287,test,4287,86,81,0.33188802003860474
53506,test,3506,18,46,0.3319145441055298
44120,train,44120,37,12,0.3319942057132721
45419,train,45419,31,31,0.33200713992118835
7527,train,7527,52,59,0.3320208787918091
11651,train,11651,32,74,0.3320610821247101
53635,test,3635,47,52,0.33207178115844727
31988,train,31988,89,89,0.3321164548397064
54050,test,4050,2,1,0.3326174020767212
56568,test,6568,84,22,0.3327249586582184
39931,train,39931,67,44,0.33273208141326904
55979,test,5979,43,43,0.3327486217021942
57314,test,7314,4,4,0.33307355642318726
50357,test,357,14,42,0.3333844840526581
56628,test,6628,2,2,0.3337749242782593
52301,test,2301,38,15,0.33380451798439026
